AL092025,             IMELDA,     38,
20250926, 1800,  , DB, 20.9N,  74.9W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20250927, 0000,  , DB, 21.3N,  75.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20250927, 0600,  , DB, 21.6N,  75.8W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20250927, 1200,  , DB, 21.9N,  76.1W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80
20250927, 1800,  , DB, 22.1N,  76.4W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20250928, 0000,  , TD, 22.4N,  76.7W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20250928, 0600,  , TD, 22.7N,  77.1W,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250928, 1200,  , TD, 23.1N,  77.4W,  30, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250928, 1800,  , TS, 23.8N,  77.3W,  35,  998,  120,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250929, 0000,  , TS, 24.6N,  77.1W,  35,  997,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250929, 0600,  , TS, 25.3N,  77.1W,  40,  995,  150,  150,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20250929, 1200, L, TS, 26.4N,  77.1W,  45,  989,  150,  140,   40,   90,    0,    0,    0,    0,    0,    0,    0,    0,   30
20250929, 1800,  , TS, 27.3N,  77.3W,  50,  987,  150,  120,   70,  150,   40,    0,    0,   60,    0,    0,    0,    0,   30
20250930, 0000,  , TS, 28.0N,  77.3W,  55,  985,  140,  100,  100,  160,   40,   50,   50,   80,    0,    0,    0,    0,   40
20250930, 0600,  , TS, 28.6N,  77.2W,  55,  983,  140,  100,  100,  160,   50,   50,   60,   80,    0,    0,    0,    0,   40
20250930, 1200,  , HU, 28.9N,  76.9W,  65,  981,  130,  140,  100,  160,   50,   60,   70,   80,   30,   40,   50,    0,   40
20250930, 1800,  , HU, 29.2N,  76.0W,  70,  979,  120,  150,  100,  140,   50,   60,   70,   80,   30,   40,   50,    0,   35
20251001, 0000,  , HU, 29.4N,  74.8W,  70,  977,  150,  190,  120,  150,   50,   70,   60,   70,   30,   50,   40,   40,   30
20251001, 0600,  , HU, 29.9N,  73.1W,  75,  973,  150,  200,  120,  160,   60,   70,   60,   80,   30,   50,   40,   40,   25
20251001, 1200,  , HU, 30.7N,  71.4W,  80,  968,  150,  210,  120,  160,   60,   70,   60,   80,   20,   40,   40,   40,   25
20251001, 1800,  , HU, 31.2N,  69.2W,  80,  966,  160,  220,  100,  170,   60,   60,   60,   70,    0,   30,   40,   40,   20
20251002, 0000,  , HU, 31.8N,  66.4W,  80,  971,  180,  220,  150,  240,   40,   90,   70,   70,    0,    0,   40,   40,   20
20251002, 0600,  , HU, 32.6N,  63.2W,  80,  974,  270,  220,  200,  300,   20,   90,   70,   60,    0,    0,   40,   40,   10
20251002, 1200,  , EX, 33.0N,  60.8W,  70,  977,  390,  240,  240,  420,    0,   60,   50,   50,    0,    0,   30,   30,   10
20251002, 1800,  , EX, 33.5N,  57.5W,  60,  986,  420,  240,  240,  450,    0,   30,   40,  100,    0,    0,    0,    0,   40
20251003, 0000,  , EX, 34.5N,  53.4W,  55,  990,  450,  240,  240,  420,  200,    0,    0,  120,    0,    0,    0,    0,   90
20251003, 0600,  , EX, 35.7N,  51.1W,  55,  990,  420,  270,  180,  420,  200,    0,    0,  120,    0,    0,    0,    0,   90
20251003, 1200,  , EX, 37.3N,  49.3W,  55,  986,  390,  270,  150,  300,  180,    0,  100,  120,    0,    0,    0,    0,   70
20251003, 1800,  , EX, 38.9N,  49.1W,  60,  979,  330,  240,  220,  270,  150,   90,  100,  150,    0,    0,    0,    0,   70
20251004, 0000,  , EX, 39.7N,  49.0W,  65,  978,  300,  210,  240,  240,   90,  100,  120,  150,    0,    0,   60,   90,   70
20251004, 0600,  , EX, 40.8N,  48.5W,  60,  979,  270,  210,  240,  180,    0,  110,  100,   90,    0,    0,    0,    0,   80
20251004, 1200,  , EX, 42.0N,  47.5W,  55,  981,  180,  210,  240,  120,    0,  110,    0,    0,    0,    0,    0,    0,   80
20251004, 1800,  , EX, 43.5N,  45.8W,  50,  983,  150,  210,  240,  120,    0,   90,    0,    0,    0,    0,    0,    0,   70
20251005, 0000,  , EX, 45.3N,  44.0W,  45,  984,  120,  240,  270,  120,    0,    0,    0,    0,    0,    0,    0,    0,   70
20251005, 0600,  , EX, 46.9N,  41.9W,  45,  984,  120,  230,  250,  180,    0,    0,    0,    0,    0,    0,    0,    0,   70
20251005, 1200,  , EX, 48.6N,  39.6W,  50,  983,  140,  220,  230,  240,    0,   90,   90,    0,    0,    0,    0,    0,   80
20251005, 1800,  , EX, 49.5N,  36.5W,  50,  984,  140,  210,  230,  240,    0,   90,   90,    0,    0,    0,    0,    0,   80
20251006, 0000,  , EX, 50.3N,  33.0W,  45,  988,  100,  180,  210,  210,    0,    0,    0,    0,    0,    0,    0,    0,   80
