EP052025,              ERICK,     15,
20250616, 1800,  , DB, 10.6N,  91.5W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20250617, 0000,  , TD, 11.3N,  92.4W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20250617, 0600,  , TD, 11.7N,  93.3W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250617, 1200,  , TS, 12.1N,  93.7W,  35, 1005,   40,   40,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250617, 1800,  , TS, 12.3N,  94.0W,  45, 1001,   30,   40,   40,   50,    0,    0,    0,    0,    0,    0,    0,    0,   30
20250618, 0000,  , TS, 12.6N,  94.6W,  55,  996,   40,   40,   30,   30,   20,    0,    0,   15,    0,    0,    0,    0,   15
20250618, 0600,  , HU, 13.1N,  95.1W,  65,  990,   60,   40,   30,   30,   30,   20,    0,   15,   15,    0,    0,    0,   15
20250618, 1200,  , HU, 13.7N,  95.7W,  75,  982,   70,   60,   40,   50,   30,   20,   10,   20,   15,    0,    0,    0,   15
20250618, 1800,  , HU, 14.2N,  96.3W,  95,  965,   80,   70,   50,   70,   40,   25,   20,   35,   20,   10,   10,   15,   10
20250619, 0000,  , HU, 14.9N,  96.8W, 110,  951,   80,   70,   70,   70,   50,   40,   25,   35,   20,   20,   10,   20,   10
20250619, 0600,  , HU, 15.5N,  97.5W, 120,  944,   80,   80,   70,   70,   50,   40,   25,   35,   20,   20,   10,   20,   10
20250619, 1130, L, HU, 16.3N,  98.3W, 110,  954,   60,   80,   70,   50,   25,   30,   20,   20,   10,   15,   10,   10,   10
20250619, 1200,  , HU, 16.4N,  98.4W, 105,  958,   60,   80,   70,   50,   25,   30,   20,   20,   10,   15,   10,   10,   10
20250619, 1800,  , HU, 17.1N,  99.3W,  65,  988,   40,   80,   70,   40,   20,   20,    0,    0,    0,   10,    0,    0,   10
20250620, 0000,  , TD, 17.8N, 100.3W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   10
