EP062025,            FLOSSIE,     28,
20250629, 0600,  , TD, 13.0N,  99.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  100
20250629, 1200,  , TD, 13.1N,  99.6W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
20250629, 1800,  , TS, 13.4N, 100.1W,  35, 1005,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20250630, 0000,  , TS, 14.0N, 100.7W,  35, 1005,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20250630, 0600,  , TS, 14.6N, 101.4W,  40, 1004,   50,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250630, 1200,  , TS, 15.3N, 102.1W,  45,  999,   50,   60,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40
20250630, 1800,  , TS, 15.9N, 103.0W,  55,  996,   80,   70,   50,   60,   40,   40,    0,    0,    0,    0,    0,    0,   30
20250701, 0000,  , HU, 16.4N, 103.9W,  65,  988,   80,   70,   50,   70,   40,   40,    0,    0,   15,   15,    0,    0,   15
20250701, 0600,  , HU, 16.8N, 104.7W,  70,  984,   80,   60,   40,   70,   40,   40,    0,   30,   15,   15,    0,    0,   15
20250701, 1200,  , HU, 17.2N, 105.5W,  80,  978,   80,   60,   40,   70,   40,   40,   20,   30,   20,   15,    0,   15,   15
20250701, 1800,  , HU, 17.6N, 106.3W,  95,  966,   80,   60,   40,   70,   40,   40,   20,   30,   20,   15,    0,   15,   15
20250702, 0000,  , HU, 18.0N, 107.1W, 100,  962,   80,   60,   50,   70,   40,   40,   30,   30,   20,   15,   10,   15,   15
20250702, 0300, I, HU, 18.2N, 107.5W, 105,  958,   80,   60,   50,   70,   40,   40,   30,   30,   20,   15,   10,   15,   15
20250702, 0600,  , HU, 18.4N, 107.9W, 100,  962,   80,   60,   50,   60,   40,   40,   20,   30,   20,   20,   10,   15,   20
20250702, 1200,  , HU, 18.8N, 108.7W,  95,  967,   80,   60,   50,   60,   40,   40,   20,   30,   20,   20,   10,   10,   20
20250702, 1800,  , HU, 19.3N, 109.4W,  85,  974,   70,   60,   50,   50,   40,   30,   20,   20,   20,   20,   10,   10,   20
20250703, 0000,  , HU, 19.6N, 109.9W,  70,  983,   60,   50,   40,   50,   40,   30,   20,   20,   20,   20,   10,   10,   20
20250703, 0600,  , TS, 20.0N, 110.6W,  50,  997,   50,   40,   20,   30,   25,   25,    0,   20,    0,    0,    0,    0,   20
20250703, 1200,  , LO, 20.4N, 111.3W,  40, 1001,   50,   40,   20,   30,    0,    0,    0,    0,    0,    0,    0,    0,   20
20250703, 1800,  , LO, 20.9N, 112.0W,  35, 1003,   50,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250704, 0000,  , LO, 21.6N, 112.9W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250704, 0600,  , LO, 22.3N, 113.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250704, 1200,  , LO, 22.9N, 114.8W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250704, 1800,  , LO, 23.4N, 115.8W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250705, 0000,  , LO, 23.8N, 116.6W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250705, 0600,  , LO, 24.0N, 117.3W,  15, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   25
20250705, 1200,  , LO, 24.1N, 117.9W,  15, 1013,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
20250705, 1800,  , LO, 24.1N, 118.5W,  15, 1015,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   30
