AL132025,            MELISSA,     49,
20251021, 0600,  , TS, 14.0N,  70.0W,  40, 1003,   90,   70,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   35
20251021, 1200,  , TS, 14.0N,  71.4W,  45, 1003,   90,   70,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   35
20251021, 1800,  , TS, 14.0N,  72.4W,  45, 1003,   90,   80,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   35
20251022, 0000,  , TS, 14.1N,  73.3W,  45, 1003,   90,   90,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40
20251022, 0600,  , TS, 14.2N,  73.5W,  45, 1002,   90,   90,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40
20251022, 1200,  , TS, 14.3N,  73.7W,  45, 1002,   90,   90,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,   50
20251022, 1800,  , TS, 14.3N,  74.1W,  45, 1002,  100,   90,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60
20251023, 0000,  , TS, 14.3N,  74.5W,  45, 1002,  100,   90,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,   60
20251023, 0600,  , TS, 14.7N,  74.8W,  40, 1003,  100,   90,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,   60
20251023, 1200,  , TS, 15.2N,  75.0W,  40, 1003,  100,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20251023, 1800,  , TS, 15.5N,  75.3W,  40, 1002,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20251024, 0000,  , TS, 15.7N,  75.5W,  40, 1002,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20251024, 0600,  , TS, 15.8N,  75.3W,  40, 1002,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50
20251024, 1200,  , TS, 15.9N,  75.1W,  45, 1000,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40
20251024, 1800,  , TS, 15.9N,  74.8W,  50,  997,  100,  110,   30,   40,   30,   40,    0,    0,    0,    0,    0,    0,   30
20251025, 0000,  , TS, 16.1N,  74.7W,  55,  993,  100,  100,   30,   60,   30,   40,    0,    0,    0,    0,    0,    0,   30
20251025, 0600,  , TS, 16.3N,  74.7W,  60,  986,  100,  100,   30,   60,   30,   40,    0,    0,    0,    0,    0,    0,   20
20251025, 1200,  , TS, 16.4N,  74.9W,  60,  984,  120,  110,   40,   70,   30,   30,   20,   30,    0,    0,    0,    0,   10
20251025, 1800,  , HU, 16.4N,  75.3W,  75,  976,  140,  110,   40,   80,   30,   30,   20,   30,   15,   10,   10,   15,   10
20251026, 0000,  , HU, 16.4N,  75.7W,  90,  971,  140,  110,   40,   80,   30,   30,   20,   30,   20,   15,   15,   20,   10
20251026, 0600,  , HU, 16.3N,  76.0W, 105,  958,  150,  110,   50,   80,   30,   30,   20,   30,   20,   15,   15,   20,   10
20251026, 1200,  , HU, 16.3N,  76.4W, 115,  952,  150,  120,   50,   80,   35,   30,   30,   30,   20,   20,   20,   20,   10
20251026, 1800,  , HU, 16.3N,  76.9W, 120,  944,  160,  120,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,   10
20251027, 0000,  , HU, 16.3N,  77.3W, 125,  934,  170,  130,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,   10
20251027, 0600,  , HU, 16.3N,  77.7W, 135,  923,  170,  130,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,   10
20251027, 1200,  , HU, 16.3N,  78.0W, 145,  912,  170,  130,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,    5
20251027, 1800,  , HU, 16.4N,  78.3W, 155,  906,  170,  130,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,    5
20251028, 0000,  , HU, 16.5N,  78.6W, 155,  909,  170,  130,   50,   80,   45,   35,   30,   45,   25,   20,   20,   25,    5
20251028, 0600,  , HU, 16.9N,  78.4W, 155,  900,  170,  130,   60,   80,   50,   35,   30,   45,   25,   20,   20,   25,    5
20251028, 1200,  , HU, 17.5N,  78.1W, 165,  892,  170,  130,   60,   80,   50,   45,   30,   45,   25,   25,   20,   25,    5
20251028, 1725, L, HU, 18.1N,  78.0W, 160,  897,  170,  130,   60,   80,   50,   45,   30,   45,   25,   25,   20,   25,    5
20251028, 1800,  , HU, 18.2N,  78.0W, 145,  910,  170,  130,   60,   80,   50,   50,   30,   45,   25,   25,   20,   25,   10
20251029, 0000,  , HU, 18.8N,  77.1W, 105,  953,  170,  140,   60,   90,   60,   60,   35,   45,   25,   25,   20,   25,   20
20251029, 0600,  , HU, 19.7N,  76.4W, 105,  952,  160,  140,   80,  100,   60,   70,   35,   45,   25,   25,   20,   25,   20
20251029, 0720, L, HU, 20.0N,  76.2W, 100,  954,  160,  140,   80,  100,   60,   70,   35,   45,   25,   25,   20,   25,   20
20251029, 1200,  , HU, 20.9N,  75.8W,  85,  968,  160,  160,   80,  100,   80,  100,   40,   40,   30,   30,   20,   25,   30
20251029, 1800,  , HU, 22.1N,  75.4W,  80,  972,  160,  160,  110,  110,  100,  110,   55,   50,   40,   55,   25,   25,   35
20251029, 2215, L, HU, 23.1N,  75.0W,  80,  972,  160,  160,  110,  110,  100,  110,   55,   50,   45,   55,   25,   25,   35
20251030, 0000,  , HU, 23.5N,  74.8W,  80,  970,  160,  160,  110,  110,   90,  100,   70,   60,   60,   50,   35,   25,   45
20251030, 0200, L, HU, 24.0N,  74.5W,  80,  970,  160,  160,  110,  110,   90,  100,   70,   60,   60,   50,   35,   25,   45
20251030, 0600,  , HU, 25.0N,  73.8W,  85,  968,  170,  170,  110,  120,   90,  100,   70,   60,   50,   50,   45,   20,   45
20251030, 1200,  , HU, 26.7N,  72.7W,  90,  965,  180,  200,  130,  130,   90,  100,   70,   50,   50,   60,   45,   20,   45
20251030, 1800,  , HU, 28.9N,  70.9W,  85,  967,  180,  220,  140,  130,   90,  110,   80,   50,   50,   70,   45,    0,   45
20251031, 0000,  , HU, 31.3N,  68.7W,  80,  970,  180,  220,  160,  120,   90,  130,   80,   50,   50,   80,   50,    0,   50
20251031, 0600,  , HU, 34.5N,  65.5W,  75,  972,  200,  230,  230,  120,   90,  140,  100,   30,   50,   80,   60,    0,   55
20251031, 1200,  , EX, 37.7N,  62.1W,  75,  972,  280,  270,  320,  120,   90,  140,  130,    0,    0,   80,   65,    0,   60
20251031, 1800,  , EX, 40.6N,  58.9W,  70,  972,  280,  320,  350,  120,   90,  140,  150,    0,    0,    0,   75,    0,   70
20251101, 0000,  , EX, 43.7N,  56.0W,  70,  971,  280,  380,  370,  120,   90,  150,  160,    0,    0,    0,   80,    0,   80
20251101, 0600,  , EX, 46.6N,  51.3W,  65,  968,  270,  440,  350,  120,    0,  160,  160,    0,    0,   90,   90,    0,   80
